Código CNH,Nombre,Comunidad Autónoma,Provincia,Municipio,Dirección,Código Postal,Teléfono,Telefax,Número de camas instaladas,Dependencia Patrimonial,Dependencia Funcional,Finalidad Asistencial,Observaciones,Concierto,Acreditación Docente,lat,lon
460288,HOSPITAL GENERAL DE REQUENA,COMUNIDAD VALENCIANA,VALENCIA,Requena,"CALLE CASABLANCA, S/N",46340,962339180.0,962304523.0,113.0,COMUNIDAD AUTÓNOMA,CONSELLERIA DE SANIDAD. G. VALENCIANA,GENERAL,,NO,SI,39.488453899999996,-1.0893597323523463
430249,CENTRE SOCIOSANITARI CIUTAT DE REUS,CATALUÑA,TARRAGONA,Reus,"CM DE TARRAGONA, 10",43204,977300021.0,977772601.0,85.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
430094,HOSPITAL UNIVERSITARI DE SANT JOAN DE REUS,CATALUÑA,TARRAGONA,Reus,"AV JOSEP LAPORTE, 2",43204,977310300.0,977323690.0,313.0,MUNICIPIO,MUNICIPIO,GENERAL,,,SI,,
430108,CENTRE MQ REUS,CATALUÑA,TARRAGONA,Reus,"CR ANTONI GAUDÍ, 26",43203,977010800.0,977317399.0,50.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,,NO,,
430115,"VILLABLANCA SERVEIS ASSISTENCIALS, SA",CATALUÑA,TARRAGONA,Reus,"PD BELLISENS, S/N",43205,977390011.0,977392363.0,350.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIÁTRICO,,NO,NO,,
430333,UNITAT DE REFERÈNCIA DE PSIQUIATRIA I TRASTORNS DE LA CONDUCTA ALIMENTÀRIA (URPI),CATALUÑA,TARRAGONA,Reus,"AV JOSEP LAPORTE, 2",43204,977338565.0,,20.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIÁTRICO,,NO,NO,,
430120,"INSTITUT PERE MATA, S.A",CATALUÑA,TARRAGONA,Reus,"CT DE L'INSTITUT PERE MATA, S/N",43206,977338565.0,977319400.0,727.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIÁTRICO,,NO,SI,,
150336,HOSPITAL DA BARBANZA (*),GALICIA,A CORUÑA,Ribeira,"SALMON, S/N",15993,981835985.0,981835999.0,81.0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,RM compartida (3 unidades móviles RM),NO,NO,42.6952285,-8.8606126
290371,CLÍNICA RINCÓN,ANDALUCÍA,MALAGA,Rincón de la Victoria,"AVDA. DE LA TORRE, 24",29730,902300107.0,902300108.0,7.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,OTROS MONOGRÁFICOS,,NO,NO,36.7471576,-3.8806526
82001,SERVEIS SANITARIS LA ROCA DEL VALLES 2,CATALUÑA,BARCELONA,"Roca del Vallès, La","CT MASNOU A GRANOLLERS, ,13",8430,932140100.0,932140179.0,34.0,COMUNIDAD AUTÓNOMA,INSTITUTO CATALÁN DE LA SALUD,GENERAL,,NO,NO,,
290506,HOSPITAL DE LA SERRANÍA,ANDALUCÍA,MALAGA,Ronda,"CTRA. RONDA-SAN PEDRO, KM. 2",29400,951065077.0,951065242.0,150.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,NO,,
80958,HOSPITAL DE SABADELL,CATALUÑA,BARCELONA,Sabadell,"CR PROLONGACIÓ TAULÍ, S/N",8208,937231010.0,937160646.0,861.0,ENTIDADES PÚBLICAS,OTROS PÚBLICOS,GENERAL,,,SI,41.5572661,2.109886237395104
82012,CLÍNICA DEL VALLÈS,CATALUÑA,BARCELONA,Sabadell,"PS RUBIÓ I ORS, 25-27",8203,937283100.0,937283146.0,107.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,,NO,41.532514,2.1177936
82236,CENTRE LA CREUETA,CATALUÑA,BARCELONA,Sabadell,"PL DE LES VAQUES, S/N",8202,937451164.0,,46.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,41.5503852,2.1139115
500172,UNIDAD DE REHABILITACION DE LARGA ESTANCIA,ARAGÓN,ZARAGOZA,Sádaba,"CTRA. DE SOS, S/N",50670,976675479.0,976675454.0,45.0,COMUNIDAD AUTÓNOMA,PRIVADO NO BENÉFICO,PSIQUIÁTRICO,,SI,NO,,
460266,HOSPITAL DE SAGUNTO,COMUNIDAD VALENCIANA,VALENCIA,Sagunto/Sagunt,"AV. RAMÓN Y CAJAL, S/N",46520,962339300.0,962339301.0,252.0,SEGURIDAD SOCIAL,CONSELLERIA DE SANIDAD. G. VALENCIANA,GENERAL,,NO,SI,39.6744027,-0.231082988120229
430300,CENTRE SOCIOSANITARI I RESIDÈNCIA ASSISTIDA SALOU,CATALUÑA,TARRAGONA,Salou,"AV PAU CASALS, 3",43840,977774705.0,977774705.0,30.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
170323,CENTRE SOCIOSANITARI PARC HOSPITALARI MARTÍ I JULIÀ,CATALUÑA,GIRONA,Salt,"CR DR. CASTANY, S/N",17190,972182512.0,972182575.0,120.0,COMUNIDAD AUTÓNOMA,OTROS PÚBLICOS,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
170216,HOSPITAL PSIQUIÀTRIC,CATALUÑA,GIRONA,Salt,"CR DOCTOR CASTANY,, S/N",17190,972182512.0,972182575.0,593.0,COMUNIDAD AUTÓNOMA,OTROS PÚBLICOS,PSIQUIÁTRICO,,NO,NO,39.58452835,2.643167766932394
170301,HOSPITAL SANTA CATERINA-IAS,CATALUÑA,GIRONA,Salt,"AV DOCTOR CASTANY (P. H. MARTÍ I JULIÀ), S/N",17190,972182600.0,972182605.0,178.0,COMUNIDAD AUTÓNOMA,OTROS PÚBLICOS,GENERAL,,,SI,,
240188,HOSPITAL SAN JUAN DE DIOS,CASTILLA Y LEÓN,LEÓN,San Andrés del Rabanedo,"AV. SAN IGNACIO DE LOYOLA, 73",24010,987232500.0,987243470.0,297.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO,,
460240,HOSPITAL INTERMUTUAL DE LEVANTE,COMUNIDAD VALENCIANA,VALENCIA,San Antonio de Benagéber,"CARRETERA VALENCIA - ADEMUZ, KM 11",46184,961350250.0,961350477.0,230.0,MATEP,MATEP,TRAUMATOLOGÍA Y/O REHABILITACIÓN,,NO,NO,39.5535333,-0.4825441
350367,HOSPITAL SAN ROQUE MASPALOMAS,CANARIAS,LAS PALMAS,San Bartolomé de Tirajana,"MAR DE SIBERIA, 1",35100,928063600.0,928063644.0,147.0,MUNICIPIO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,27.74983515,-15.607310066172097
350304,HOSPITAL CLÍNICA ROCA (ROCA GESTIÓN HOSPITALARIA),CANARIAS,LAS PALMAS,San Bartolomé de Tirajana,"BUGANVILLA, 1 (SAN AGUSTÍN)",35100,928769004.0,928761248.0,81.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
380178,HOSPITAL UNIVERSITARIO DE CANARIAS (H.U.C),CANARIAS,SANTA CRUZ DE TENERIFE,San Cristóbal de La Laguna,"OFRA, S/N",38320,922678061.0,922653808.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI,,
380326,COMPLEJO HOSPITALARIO UNIVERSITARIO DE CANARIAS,CANARIAS,SANTA CRUZ DE TENERIFE,San Cristóbal de La Laguna,"OFRA, S/N",38320,922678061.0,922653808.0,826.0,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,GENERAL,,NO,SI,,
110305,HOSPITAL SAN CARLOS,ANDALUCÍA,CÁDIZ,San Fernando,"PASEO CAPITAN CONFORTO, S/N.",11110,956598100.0,,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,NO,,
300222,HOSPITAL GENERAL UNIVERSITARIO LOS ARCOS DEL MAR MENOR,REGIÓN DE MURCIA,MURCIA,San Javier,"PARAJE TORRE OCTAVIO, S/N. (POZO ALEDO)",30739,968565000.0,968565030.0,255.0,COMUNIDAD AUTÓNOMA,SERVICIO MURCIANO DE SALUD,GENERAL,,NO,SI,37.81917095,-0.8598981509356811
280920,HOSPITAL EL ESCORIAL,MADRID,MADRID,San Lorenzo de El Escorial,"CTRA. GUADARRAMA - SAN LORENZO DE EL ESCORIAL, KM. 6,2",28200,918973000.0,918973005.0,91.0,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI,40.607227,-4.1196385
300339,HOSPITAL DE CUIDADOS MEDIOS VILLADEMAR,REGIÓN DE MURCIA,MURCIA,San Pedro del Pinatar,"AV CONCEJAL MARIANO HENAREJOS, 13",30740,968187346.0,968184822.0,99.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,SI,NO,,
380244,HOSPITAL NUESTRA SEÑORA DE GUADALUPE,CANARIAS,SANTA CRUZ DE TENERIFE,San Sebastián de la Gomera,"EL LANGRERO, S/N",38800,922140200.0,922140250.0,40.0,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,GENERAL,,NO,NO,,
281258,HOSPITAL UNIVERSITARIO INFANTA SOFÍA,MADRID,MADRID,San Sebastián de los Reyes,"PASEO DE EUROPA,32",28702,911914000.0,911915017.0,271.0,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI,,
30187,HOSPITAL SANT VICENT DEL RASPEIG,COMUNIDAD VALENCIANA,ALICANTE,San Vicente del Raspeig/Sant Vicent del Raspeig,"CALLE LILLO JUAN, 137",3690,965907700.0,965907703.0,179.0,COMUNIDAD AUTÓNOMA,CONSELLERIA DE SANIDAD. G. VALENCIANA,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,38.3964248,-0.5250339
110223,HOSPITAL VIRGEN DEL CAMINO,ANDALUCÍA,CÁDIZ,Sanlúcar de Barrameda,"CRTRA SANLÚCAR-CHIPIONA, S/N",11540,956048068.0,956048058.0,118.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,38.1654484,-0.9306807
81287,RESIDÈNCIA L'ESTADA,CATALUÑA,BARCELONA,Sant Andreu de Llavaneres,"CM DE LA MASIA, S/N",8392,937926612.0,937926287.0,60.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
80983,PARC SANITARI SANT JOAN DE DÉU - RECINTE SANT BOI.,CATALUÑA,BARCELONA,Sant Boi de Llobregat,"CR DR. ANTONI PUJADAS, 42",8830,936406350.0,936520051.0,1065.0,PRIVADO-BENÉFICO (IGLESIA),OTRO PRIVADO-BENÉFICO,GENERAL,,,SI,,
80977,"BENITO MENNI,COMPLEX ASSISTENCIAL EN SALUT MENTAL.",CATALUÑA,BARCELONA,Sant Boi de Llobregat,"CR DR. ANTONI PUJADAS, 38",8830,936402400.0,936400268.0,774.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIÁTRICO,,NO,SI,,
81228,PRYTANIS SANT BOI CENTRE SOCIOSANITARI,CATALUÑA,BARCELONA,Sant Boi de Llobregat,"CR JOSEP TORRAS I BAGES, 55",8830,936300931.0,936300877.0,122.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
81000,HOSPITAL DE SANT CELONI.,CATALUÑA,BARCELONA,Sant Celoni,"AV DE L'HOSPITAL, 19",8470,938670617.0,938672311.0,100.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,,NO,41.690137,2.4916702
81234,CENTRE SOCIOSANITARI VERGE DEL PUIG,CATALUÑA,BARCELONA,Sant Celoni,"CR CAMPINS, 37",8470,938673995.0,938672311.0,40.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
82023,CENTRE GERONTOLÒGIC AMMA SANT CUGAT,CATALUÑA,BARCELONA,Sant Cugat del Vallès,"CR VICTOR HUGO, 10",8174,935836100.0,935895725.0,4.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
81017,HOSPITAL UNIVERSITARI GENERAL DE CATALUNYA,CATALUÑA,BARCELONA,Sant Cugat del Vallès,"CR PEDRO I PONS, 1",8195,935656000.0,935892618.0,286.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,41.6267278,0.6136025
82190,IVÁN MAÑERO CLÍNIC,CATALUÑA,BARCELONA,Sant Cugat del Vallès,"CR VICTOR HUGO, 24",8174,902401540.0,,17.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,QUIRÚRGICO,,NO,NO,,
80137,CENTRE DE PREVENCIÓ I REHABILITACIÓ ASEPEYO,CATALUÑA,BARCELONA,Sant Cugat del Vallès,"AV ALCALDE BARNILS, 54-60",8174,935653900.0,,138.0,SEGURIDAD SOCIAL,MATEP,GENERAL,,NO,NO,41.489779600000006,2.0784011153051267
81919,PARC SANITARI SANT JOAN DE DEU-SERVEIS SANITARIS CENTRE PENITENCIARI BRIANS-2,CATALUÑA,BARCELONA,Sant Esteve Sesrovires,"CT MARTORELL A CAPELLADES, ,23",8635,936935000.0,936935013.0,152.0,COMUNIDAD AUTÓNOMA,INSTITUTO CATALÁN DE LA SALUD,GENERAL,,NO,NO,,
81683,PARC SANITARI SANT JOAN DE DEU - BRIANS 1.,CATALUÑA,BARCELONA,Sant Esteve Sesrovires,"CT DE MARTORELL A CAPELLADES, ,23",8635,937758000.0,937713661.0,150.0,COMUNIDAD AUTÓNOMA,OTRO PRIVADO-BENÉFICO,GENERAL,,NO,NO,,
30250,HOSPITAL UNIVERSITARIO SAN JUAN DE ALICANTE,COMUNIDAD VALENCIANA,ALICANTE,Sant Joan d'Alacant,"CARRETERA NACIONAL 332, ALICANTE-VALENCIA, S/N",3550,965169400.0,965169520.0,396.0,COMUNIDAD AUTÓNOMA,CONSELLERIA DE SANIDAD. G. VALENCIANA,GENERAL,,NO,SI,,
82034,SERVEIS SANITARIS SANT JOAN DE VILATORRADA,CATALUÑA,BARCELONA,Sant Joan de Vilatorrada,"CT DE MANRESA A SOLSONA. CAMÍ DE LES TORRES, C-55",8250,932140100.0,932140179.0,56.0,COMUNIDAD AUTÓNOMA,INSTITUTO CATALÁN DE LA SALUD,GENERAL,,NO,NO,,
82066,HOSPITAL DE SANT JOAN DESPÍ MOISÈS BROGGI,CATALUÑA,BARCELONA,Sant Joan Despí,"AV JACINT VERDAGUER, 90",8970,935531200.0,,328.0,ENTIDADES PÚBLICAS,OTROS PÚBLICOS,GENERAL,,,NO,41.3731841,2.0726252526945275
81038,HOSPITAL RESIDÈNCIA SANT CAMIL - CONSORCI SANITARI DEL GARRAF.,CATALUÑA,BARCELONA,Sant Pere de Ribes,"RD SANT  CAMIL, S/N",8810,938960025.0,938961287.0,295.0,PRIVADO-BENÉFICO (IGLESIA),OTROS PÚBLICOS,GENERAL,,,SI,,
350265,"QUINTA MÉDICA DE REPOSO, S.A.",CANARIAS,LAS PALMAS,Santa Brígida,"PALMA ROMERO, 7",35300,928640050.0,928641407.0,78.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIÁTRICO,,NO,NO,,
81069,FUNDACIÓ HOSPITAL DE L'ESPERIT SANT,CATALUÑA,BARCELONA,Santa Coloma de Gramenet,"AV MOSSÈN JOSEP PONS I ROBADÀ, S/N",8923,933869648.0,933850100.0,177.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,,SI,,
81056,CENTRES ASSISTENCIALS DR. EMILI MIRA I LÓPEZ (RECINTE TORRIBERA).,CATALUÑA,BARCELONA,Santa Coloma de Gramenet,"CR PRAT DE LA RIBA, 171",8921,934628926.0,934683742.0,454.0,COMUNIDAD AUTÓNOMA,OTROS PÚBLICOS,PSIQUIÁTRICO,,NO,SI,,
390152,"CLÍNICA MOMPÍA, S.A.U.",CANTABRIA,CANTABRIA,Santa Cruz de Bezana,"AV. DE LOS CONDES, S/N. MOMPÍA",39108,942584100.0,942584114.0,105.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
380260,HOSPITAL NUESTRA SEÑORA DE LOS DOLORES,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de la Palma,"SAN VICENTE DE PAÚL, 1",38700,922423204.0,922420552.0,144.0,DIPUTACIÓN O CABILDO,DIPUTACIÓN O CABILDO,GERIATRÍA Y/O LARGA ESTANCIA,,SI,NO,28.4486103,-16.30885475696938
380099,VITHAS HOSPITAL SANTA CRUZ,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"ENRIQUE WOLFSON, 8",38006,922534733.0,922281166.0,61.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
350271,HOSPITAL DE SAN ROQUE GUÍA,CANARIAS,LAS PALMAS,Santa María de Guía de Gran Canaria,"CUESTA DE CARABALLO, 1",35450,928882000.0,928888221.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO CANARIO DE SALUD,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
430213,POLICLÍNICA COMARCAL DEL VENDRELL.,CATALUÑA,TARRAGONA,Santa Oliva,"AV SANTA OLIVA, 1-13",43710,977660140.0,977666337.0,136.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,41.226085049999995,1.538194821786097
150365,HOSPITAL HM ROSALEDA - HM LA ESPERANZA,GALICIA,A CORUÑA,Santiago de Compostela,"SANTIAGO LEON DE CARACAS (DE), 1",15701,981551200.0,981563592.0,119.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
150256,HOSPITAL HM ESPERANZA,GALICIA,A CORUÑA,Santiago de Compostela,"BURGAS (DAS), 2",15705,981552200.0,981158248.0,0.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
150269,HOSPITAL HM ROSALEDA,GALICIA,A CORUÑA,Santiago de Compostela,"SANTIAGO LEON DE CARACAS (DE), 1",15701,981551200.0,,0.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
150222,HOSPITAL GIL CASARES,GALICIA,A CORUÑA,Santiago de Compostela,"CHOUPANA (DA), S/N",15706,981950000.0,981950900.0,0.0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,42.868753749999996,-8.563915998568573
150238,HOSPITAL MEDICO CIRURXICO DE CONXO,GALICIA,A CORUÑA,Santiago de Compostela,"RAMON BALTAR (DE), S/N",15706,981951500.0,981950900.0,0.0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,,
150217,HOSPITAL CLINICO UNIVERSITARIO DE SANTIAGO,GALICIA,A CORUÑA,Santiago de Compostela,"CHOUPANA (DA), S/N",15706,981950000.0,981950900.0,0.0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,,
150243,HOSPITAL PSIQUIATRICO DE CONXO,GALICIA,A CORUÑA,Santiago de Compostela,"MARTIN HERRERA (DE), 002",15706,981951900.0,981951901.0,0.0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,42.8623475,-8.5563246
150200,COMPLEXO HOSPITALARIO UNIVERSITARIO DE SANTIAGO,GALICIA,A CORUÑA,Santiago de Compostela,"CHOUPANA (DA), S/N",15706,981950000.0,981950900.0,1395.0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,42.86984365,-8.565894348783276
480293,AVANCES MÉDICOS S.A,PAÍS VASCO,VIZCAYA,Santurtzi,"AV.  MURRIETA, 70",48980,902407071.0,944833374.0,24.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIÁTRICO,,NO,NO,,
480255,HOSPITAL SAN JUAN DE DIOS,PAÍS VASCO,VIZCAYA,Santurtzi,"AV. CRISTÓBAL MURRIETA, 70",48980,944939900.0,944939907.0,105.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,SI,SI,,
460272,HOSPITAL DOCTOR MOLINER,COMUNIDAD VALENCIANA,VALENCIA,Serra,"PORTA COELI, S/N",46118,961687900.0,961687901.0,179.0,COMUNIDAD AUTÓNOMA,CONSELLERIA DE SANIDAD. G. VALENCIANA,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,39.6559168,-0.4742682180919162
250117,FUNDACIÓ SANT HOSPITAL.,CATALUÑA,LLEIDA,"Seu d'Urgell, La","PS JOAN BRUDIEU, 8",25700,973350050.0,973353505.0,88.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,,NO,42.3548545,1.4609585
250138,"CENTRE SANITARI DEL SOLSONÈS, FPC",CATALUÑA,LLEIDA,Solsona,"PL ANTONI GUITART,, 1",25280,973481172.0,973481098.0,32.0,ENTIDADES PÚBLICAS,OTROS PÚBLICOS,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
380359,CLÍNICA TARA,CANARIAS,SANTA CRUZ DE TENERIFE,Tacoronte,C/ CASAS ALTAS SN,38350,922563351.0,922563499.0,12.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,28.4781043,-16.4032626
60231,HOSPITAL SIBERIA-SERENA,EXTREMADURA,BADAJOZ,Talarrubias,CRTRA TALARRUBIAS-AGUDO KM2,6640,924648100.0,924648111.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO EXTREMEÑO DE SALUD-SES,GENERAL,,NO,NO,39.0312412,-5.223697347278689
450089,"CLÍNICA MARAZUELA, S.A.",CASTILLA-LA MANCHA,TOLEDO,Talavera de la Reina,"AVENIDA DE EXTREMADURA, 5",45600,925815281.0,925815141.0,15.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,39.96195195,-4.825014369163424
450067,HOSPITAL GENERAL NUESTRA SEÑORA DEL PRADO,CASTILLA-LA MANCHA,TOLEDO,Talavera de la Reina,"CARRETERA DE MADRID, KM. 114",45600,925803600.0,925815444.0,312.0,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,GENERAL,,NO,SI,39.9578683,-4.853211
350390,CLINICA JORGANI,CANARIAS,LAS PALMAS,Teguise,AVDA ISLAS CANARIAS 5. C.C. CALIPSO.,35508,928346868.0,928346363.0,11.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
350287,HOSPITAL CIUDAD DE TELDE,CANARIAS,LAS PALMAS,Telde,"MISTER BLISSE, S/N  URB. LA ESTRELLA",35212,928707555.0,928707554.0,219.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,SI,NO,,
81075,HOSPITAL DE TERRASSA.,CATALUÑA,BARCELONA,Terrassa,"CT TORREBONICA, S/N",8227,937310007.0,937310959.0,460.0,ENTIDADES PÚBLICAS,OTROS PÚBLICOS,GENERAL,,,SI,41.5568023,2.0531018638517624
81081,HOSPITAL DE SANT LLÀTZER,CATALUÑA,BARCELONA,Terrassa,"PL DOCTOR ROBERT, 1",8221,937837111.0,937831555.0,77.0,OTRO PRIVADO BENÉFICO,OTROS PÚBLICOS,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,41.562610500000005,2.017399878476925
81094,HOSPITAL UNIVERSITARI MÚTUA DE TERRASSA,CATALUÑA,BARCELONA,Terrassa,"PL DOCTOR ROBERT, 5",8221,937365050.0,937365059.0,534.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,,SI,,
81458,ÀPTIMA CENTRE CLÍNIC - MÚTUA DE TERRASSA,CATALUÑA,BARCELONA,Terrassa,"PL DOCTOR ROBERT, 5",8221,937365072.0,937365009.0,70.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,SI,,
81728,HOSPITAL GENERAL PENITENCIARI,CATALUÑA,BARCELONA,Terrassa,"CT TORREBONICA, S/N",8227,937317861.0,,32.0,COMUNIDAD AUTÓNOMA,OTROS PÚBLICOS,GENERAL,,NO,NO,41.76029295,1.8079555786366417
81537,CENTRE VALLPARADÍS,CATALUÑA,BARCELONA,Terrassa,"CR SANT ANTONI, 52",8221,937365030.0,937365009.0,81.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,41.5660007,2.0208153
350326,HOSPITEN LANZAROTE (CLÍNICAS DEL SUR S.L.U.),CANARIAS,LAS PALMAS,Tías,"LOMO GORDO, S/N",35510,928596100.0,928515635.0,61.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
200219,"CLINICA SANTA MARÍA DE LA ASUNCIÓN, (INVIZA, S.A.)",PAÍS VASCO,GUIPÚZCOA,Tolosa,"CTRA. IZASKUN, 9",20400,943697000.0,943674438.0,120.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,SI,,
130128,HOSPITAL GENERAL DE TOMELLOSO,CASTILLA-LA MANCHA,CIUDAD REAL,Tomelloso,"VEREDA DE SOCUÉLLAMOS, S/N",13700,926525800.0,,155.0,COMUNIDAD AUTÓNOMA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,GENERAL,,NO,NO,,
281337,HOSPITAL UNIVERSITARIO DE TORREJÓN,MADRID,MADRID,Torrejón de Ardoz,"MATEO INURRIA, S/N",28850,916262518.0,914886624.0,250.0,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI,40.46509355,-3.4362904832578587
390149,HOSPITAL SIERRALLANA,CANTABRIA,CANTABRIA,Torrelavega,"Bº. DE GANZO, S/N",39300,942847400.0,942847501.0,301.0,SEGURIDAD SOCIAL,SERVICIO CÁNTABRO DE SALUD-SCS,GENERAL,Se incluyen las camas del Dispositivo Asistencial Tres Mares,NO,SI,43.3661136,-4.0737284
281157,HOSPITAL UNIVERSITARIO HM TORRELODONES,MADRID,MADRID,Torrelodones,AV. CASTILLO OLIVARES S/N,28250,912675000.0,918591555.0,86.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,SI,,
290213,HOSPITAL MARÍTIMO DE TORREMOLINOS,ANDALUCÍA,MALAGA,Torremolinos,"C/ SANATORIO, 5",29620,951033735.0,951033705.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,36.63713775,-4.487456676361466
